|dates|Goochland_Virginia_UnitedStates.JHU_ConfirmedCases.data|Goochland_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Goochland_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Goochland_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Goochland_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Goochland_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|87.0|0|5.0|0|0.0|0
0|2020-05-18|88.0|0|5.0|0|0.0|0
0|2020-05-19|88.0|0|5.0|0|0.0|0
0|2020-05-20|88.0|0|5.0|0|0.0|0
0|2020-05-21|89.0|0|5.0|0|0.0|0
0|2020-05-22|89.0|0|5.0|0|0.0|0
0|2020-05-23|89.0|0|5.0|0|0.0|0
