|dates|Marin_California_UnitedStates.JHU_ConfirmedCases.data|Marin_California_UnitedStates.JHU_ConfirmedCases.missing|Marin_California_UnitedStates.JHU_ConfirmedDeaths.data|Marin_California_UnitedStates.JHU_ConfirmedDeaths.missing|Marin_California_UnitedStates.JHU_ConfirmedRecoveries.data|Marin_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|279.0|0|14.0|0|0.0|0
0|2020-05-15|279.0|0|14.0|0|0.0|0
0|2020-05-16|279.0|0|14.0|0|0.0|0
