|dates|Yadkin_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Yadkin_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Yadkin_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Yadkin_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Yadkin_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Yadkin_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|103.0|0|1.0|0|0.0|0
0|2020-05-18|109.0|0|1.0|0|0.0|0
0|2020-05-19|109.0|0|1.0|0|0.0|0
0|2020-05-20|123.0|0|1.0|0|0.0|0
0|2020-05-21|124.0|0|1.0|0|0.0|0
0|2020-05-22|128.0|0|1.0|0|0.0|0
0|2020-05-23|128.0|0|1.0|0|0.0|0
