|dates|Brown_Texas_UnitedStates.JHU_ConfirmedCases.data|Brown_Texas_UnitedStates.JHU_ConfirmedCases.missing|Brown_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Brown_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Brown_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Brown_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|51.0|0|7.0|0|0.0|0
0|2020-05-15|51.0|0|7.0|0|0.0|0
0|2020-05-16|51.0|0|7.0|0|0.0|0
