|dates|Tunica_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Tunica_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Tunica_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Tunica_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Tunica_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Tunica_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|52.0|0|3.0|0|0.0|0
0|2020-05-28|52.0|0|3.0|0|0.0|0
0|2020-05-29|52.0|0|3.0|0|0.0|0
0|2020-05-30|52.0|0|3.0|0|0.0|0
