|dates|Marion_Iowa_UnitedStates.JHU_ConfirmedCases.data|Marion_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Marion_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Marion_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Marion_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Marion_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|29.0|0|0.0|0|0.0|0
0|2020-05-25|29.0|0|0.0|0|0.0|0
0|2020-05-26|29.0|0|0.0|0|0.0|0
