|dates|Mountrail_NorthDakota_UnitedStates.JHU_ConfirmedCases.data|Mountrail_NorthDakota_UnitedStates.JHU_ConfirmedCases.missing|Mountrail_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Mountrail_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Mountrail_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Mountrail_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|38.0|0|0.0|0|0.0|0
0|2020-05-15|38.0|0|0.0|0|0.0|0
0|2020-05-16|38.0|0|0.0|0|0.0|0
