|dates|Kane_Illinois_UnitedStates.JHU_ConfirmedCases.data|Kane_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Kane_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Kane_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Kane_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Kane_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|5947.0|0|162.0|0|0.0|0
0|2020-05-28|5947.0|0|162.0|0|0.0|0
0|2020-05-29|5947.0|0|162.0|0|0.0|0
0|2020-05-30|5947.0|0|162.0|0|0.0|0
