|dates|Dane_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Dane_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Dane_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Dane_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Dane_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Dane_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|652.0|0|27.0|0|0.0|0
0|2020-05-28|652.0|0|27.0|0|0.0|0
0|2020-05-29|652.0|0|27.0|0|0.0|0
0|2020-05-30|652.0|0|27.0|0|0.0|0
