|dates|Scott_Minnesota_UnitedStates.JHU_ConfirmedCases.data|Scott_Minnesota_UnitedStates.JHU_ConfirmedCases.missing|Scott_Minnesota_UnitedStates.JHU_ConfirmedDeaths.data|Scott_Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing|Scott_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.data|Scott_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|186.0|0|1.0|0|0.0|0
0|2020-05-15|207.0|0|1.0|0|0.0|0
0|2020-05-16|207.0|0|1.0|0|0.0|0
