|dates|Wayne_Ohio_UnitedStates.JHU_ConfirmedCases.data|Wayne_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Wayne_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Wayne_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Wayne_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Wayne_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|201.0|0|48.0|0|0.0|0
0|2020-05-18|202.0|0|48.0|0|0.0|0
0|2020-05-19|206.0|0|49.0|0|0.0|0
0|2020-05-20|209.0|0|49.0|0|0.0|0
0|2020-05-21|211.0|0|49.0|0|0.0|0
0|2020-05-22|242.0|0|50.0|0|0.0|0
0|2020-05-23|242.0|0|50.0|0|0.0|0
