|dates|Montgomery_Alabama_UnitedStates.JHU_ConfirmedCases.data|Montgomery_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Montgomery_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Montgomery_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Montgomery_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Montgomery_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1446.0|0|34.0|0|0.0|0
0|2020-05-28|1446.0|0|34.0|0|0.0|0
0|2020-05-29|1446.0|0|34.0|0|0.0|0
0|2020-05-30|1446.0|0|34.0|0|0.0|0
