|dates|Wayne_Michigan_UnitedStates.JHU_ConfirmedCases.data|Wayne_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Wayne_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Wayne_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Wayne_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Wayne_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|19999.0|0|2406.0|0|0.0|0
0|2020-05-28|19999.0|0|2406.0|0|0.0|0
0|2020-05-29|19999.0|0|2406.0|0|0.0|0
0|2020-05-30|19999.0|0|2406.0|0|0.0|0
