|dates|Northampton_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Northampton_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Northampton_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Northampton_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Northampton_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Northampton_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|2566.0|0|182.0|0|0.0|0
0|2020-05-15|2600.0|0|196.0|0|0.0|0
0|2020-05-16|2600.0|0|196.0|0|0.0|0
