|dates|Stevens_Washington_UnitedStates.JHU_ConfirmedCases.data|Stevens_Washington_UnitedStates.JHU_ConfirmedCases.missing|Stevens_Washington_UnitedStates.JHU_ConfirmedDeaths.data|Stevens_Washington_UnitedStates.JHU_ConfirmedDeaths.missing|Stevens_Washington_UnitedStates.JHU_ConfirmedRecoveries.data|Stevens_Washington_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|10.0|0|1.0|0|0.0|0
0|2020-05-25|10.0|0|1.0|0|0.0|0
0|2020-05-26|10.0|0|1.0|0|0.0|0
