|dates|JamesCity_Virginia_UnitedStates.JHU_ConfirmedCases.data|JamesCity_Virginia_UnitedStates.JHU_ConfirmedCases.missing|JamesCity_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|JamesCity_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|JamesCity_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|JamesCity_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|174.0|0|15.0|0|0.0|0
0|2020-05-15|179.0|0|15.0|0|0.0|0
0|2020-05-16|179.0|0|15.0|0|0.0|0
