|dates|Navajo_Arizona_UnitedStates.JHU_ConfirmedCases.data|Navajo_Arizona_UnitedStates.JHU_ConfirmedCases.missing|Navajo_Arizona_UnitedStates.JHU_ConfirmedDeaths.data|Navajo_Arizona_UnitedStates.JHU_ConfirmedDeaths.missing|Navajo_Arizona_UnitedStates.JHU_ConfirmedRecoveries.data|Navajo_Arizona_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|1523.0|0|56.0|0|0.0|0
0|2020-05-25|1543.0|0|56.0|0|0.0|0
0|2020-05-26|1543.0|0|56.0|0|0.0|0
