|dates|Taliaferro_Georgia_UnitedStates.JHU_ConfirmedCases.data|Taliaferro_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Taliaferro_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Taliaferro_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Taliaferro_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Taliaferro_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1.0|0|0.0|0|0.0|0
0|2020-05-15|1.0|0|0.0|0|0.0|0
0|2020-05-16|1.0|0|0.0|0|0.0|0
