|dates|Washington_RhodeIsland_UnitedStates.JHU_ConfirmedCases.data|Washington_RhodeIsland_UnitedStates.JHU_ConfirmedCases.missing|Washington_RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.data|Washington_RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.missing|Washington_RhodeIsland_UnitedStates.JHU_ConfirmedRecoveries.data|Washington_RhodeIsland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|493.0|0|0.0|0|0.0|0
0|2020-05-28|493.0|0|0.0|0|0.0|0
0|2020-05-29|493.0|0|0.0|0|0.0|0
0|2020-05-30|493.0|0|0.0|0|0.0|0
