|dates|Lowndes_Alabama_UnitedStates.JHU_ConfirmedCases.data|Lowndes_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Lowndes_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Lowndes_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Lowndes_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Lowndes_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|216.0|0|10.0|0|0.0|0
0|2020-05-28|216.0|0|10.0|0|0.0|0
0|2020-05-29|216.0|0|10.0|0|0.0|0
0|2020-05-30|216.0|0|10.0|0|0.0|0
