|dates|Humboldt_Nevada_UnitedStates.JHU_ConfirmedCases.data|Humboldt_Nevada_UnitedStates.JHU_ConfirmedCases.missing|Humboldt_Nevada_UnitedStates.JHU_ConfirmedDeaths.data|Humboldt_Nevada_UnitedStates.JHU_ConfirmedDeaths.missing|Humboldt_Nevada_UnitedStates.JHU_ConfirmedRecoveries.data|Humboldt_Nevada_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|71.0|0|3.0|0|0.0|0
0|2020-05-15|71.0|0|3.0|0|0.0|0
0|2020-05-16|71.0|0|3.0|0|0.0|0
