|dates|Sedgwick_Colorado_UnitedStates.JHU_ConfirmedCases.data|Sedgwick_Colorado_UnitedStates.JHU_ConfirmedCases.missing|Sedgwick_Colorado_UnitedStates.JHU_ConfirmedDeaths.data|Sedgwick_Colorado_UnitedStates.JHU_ConfirmedDeaths.missing|Sedgwick_Colorado_UnitedStates.JHU_ConfirmedRecoveries.data|Sedgwick_Colorado_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|17367.0|0|903.0|0|0.0|0
0|2020-05-18|17367.0|0|903.0|0|0.0|0
0|2020-05-19|17367.0|0|903.0|0|0.0|0
0|2020-05-20|17367.0|0|903.0|0|0.0|0
0|2020-05-21|17367.0|0|903.0|0|0.0|0
0|2020-05-22|17367.0|0|903.0|0|0.0|0
0|2020-05-23|17367.0|0|903.0|0|0.0|0
