|dates|Kearney_Nebraska_UnitedStates.JHU_ConfirmedCases.data|Kearney_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|Kearney_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|Kearney_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|Kearney_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|Kearney_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|11.0|0|0.0|0|0.0|0
0|2020-05-25|12.0|0|0.0|0|0.0|0
0|2020-05-26|12.0|0|0.0|0|0.0|0
