|dates|Warren_Ohio_UnitedStates.JHU_ConfirmedCases.data|Warren_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Warren_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Warren_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Warren_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Warren_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|252.0|0|13.0|0|0.0|0
0|2020-05-15|259.0|0|13.0|0|0.0|0
0|2020-05-16|259.0|0|13.0|0|0.0|0
