|dates|PearlRiver_Mississippi_UnitedStates.JHU_ConfirmedCases.data|PearlRiver_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|PearlRiver_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|PearlRiver_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|PearlRiver_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|PearlRiver_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|195.0|0|26.0|0|0.0|0
0|2020-05-18|195.0|0|26.0|0|0.0|0
0|2020-05-19|195.0|0|27.0|0|0.0|0
0|2020-05-20|197.0|0|27.0|0|0.0|0
0|2020-05-21|197.0|0|27.0|0|0.0|0
0|2020-05-22|203.0|0|27.0|0|0.0|0
0|2020-05-23|203.0|0|27.0|0|0.0|0
