|dates|Yellowstone_Montana_UnitedStates.JHU_ConfirmedCases.data|Yellowstone_Montana_UnitedStates.JHU_ConfirmedCases.missing|Yellowstone_Montana_UnitedStates.JHU_ConfirmedDeaths.data|Yellowstone_Montana_UnitedStates.JHU_ConfirmedDeaths.missing|Yellowstone_Montana_UnitedStates.JHU_ConfirmedRecoveries.data|Yellowstone_Montana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|89.0|0|3.0|0|0.0|0
0|2020-05-28|89.0|0|3.0|0|0.0|0
0|2020-05-29|89.0|0|3.0|0|0.0|0
0|2020-05-30|89.0|0|3.0|0|0.0|0
