|dates|DeSoto_Mississippi_UnitedStates.JHU_ConfirmedCases.data|DeSoto_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|DeSoto_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|DeSoto_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|DeSoto_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|DeSoto_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|355.0|0|5.0|0|0.0|0
0|2020-05-15|369.0|0|5.0|0|0.0|0
0|2020-05-16|369.0|0|5.0|0|0.0|0
