|dates|Ulster_NewYork_UnitedStates.JHU_ConfirmedCases.data|Ulster_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Ulster_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Ulster_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Ulster_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Ulster_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1495.0|0|64.0|0|0.0|0
0|2020-05-15|1511.0|0|64.0|0|0.0|0
0|2020-05-16|1511.0|0|64.0|0|0.0|0
