|dates|Kent_RhodeIsland_UnitedStates.JHU_ConfirmedCases.data|Kent_RhodeIsland_UnitedStates.JHU_ConfirmedCases.missing|Kent_RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.data|Kent_RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.missing|Kent_RhodeIsland_UnitedStates.JHU_ConfirmedRecoveries.data|Kent_RhodeIsland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1032.0|0|0.0|0|0.0|0
0|2020-05-28|1032.0|0|0.0|0|0.0|0
0|2020-05-29|1032.0|0|0.0|0|0.0|0
0|2020-05-30|1032.0|0|0.0|0|0.0|0
