|dates|OutofHI_Hawaii_UnitedStates.JHU_ConfirmedCases.data|OutofHI_Hawaii_UnitedStates.JHU_ConfirmedCases.missing|OutofHI_Hawaii_UnitedStates.JHU_ConfirmedDeaths.data|OutofHI_Hawaii_UnitedStates.JHU_ConfirmedDeaths.missing|OutofHI_Hawaii_UnitedStates.JHU_ConfirmedRecoveries.data|OutofHI_Hawaii_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|10.0|0|0.0|0|0.0|0
0|2020-05-28|10.0|0|0.0|0|0.0|0
0|2020-05-29|10.0|0|0.0|0|0.0|0
0|2020-05-30|10.0|0|0.0|0|0.0|0
