|dates|Ontario_NewYork_UnitedStates.JHU_ConfirmedCases.data|Ontario_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Ontario_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Ontario_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Ontario_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Ontario_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|129.0|0|9.0|0|0.0|0
0|2020-05-15|133.0|0|9.0|0|0.0|0
0|2020-05-16|133.0|0|9.0|0|0.0|0
