|dates|Mora_NewMexico_UnitedStates.JHU_ConfirmedCases.data|Mora_NewMexico_UnitedStates.JHU_ConfirmedCases.missing|Mora_NewMexico_UnitedStates.JHU_ConfirmedDeaths.data|Mora_NewMexico_UnitedStates.JHU_ConfirmedDeaths.missing|Mora_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.data|Mora_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|4138.0|0|162.0|0|0.0|0
0|2020-05-18|4138.0|0|162.0|0|0.0|0
0|2020-05-19|4138.0|0|162.0|0|0.0|0
0|2020-05-20|4138.0|0|162.0|0|0.0|0
0|2020-05-21|4138.0|0|162.0|0|0.0|0
0|2020-05-22|4138.0|0|162.0|0|0.0|0
0|2020-05-23|4138.0|0|162.0|0|0.0|0
