|dates|Wake_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Wake_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Wake_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Wake_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Wake_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Wake_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1132.0|0|28.0|0|0.0|0
0|2020-05-15|1165.0|0|28.0|0|0.0|0
0|2020-05-16|1165.0|0|28.0|0|0.0|0
