|dates|Monroe_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Monroe_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Monroe_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Monroe_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Monroe_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Monroe_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1310.0|0|100.0|0|0.0|0
0|2020-05-28|1310.0|0|100.0|0|0.0|0
0|2020-05-29|1310.0|0|100.0|0|0.0|0
0|2020-05-30|1310.0|0|100.0|0|0.0|0
