|dates|Merrick_Nebraska_UnitedStates.JHU_ConfirmedCases.data|Merrick_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|Merrick_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|Merrick_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|Merrick_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|Merrick_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|29.0|0|0.0|0|0.0|0
0|2020-05-18|29.0|0|0.0|0|0.0|0
0|2020-05-19|29.0|0|0.0|0|0.0|0
0|2020-05-20|30.0|0|0.0|0|0.0|0
0|2020-05-21|32.0|0|0.0|0|0.0|0
0|2020-05-22|32.0|0|0.0|0|0.0|0
0|2020-05-23|32.0|0|0.0|0|0.0|0
