|dates|Kendall_Illinois_UnitedStates.JHU_ConfirmedCases.data|Kendall_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Kendall_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Kendall_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Kendall_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Kendall_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|736.0|0|19.0|0|0.0|0
0|2020-05-28|736.0|0|19.0|0|0.0|0
0|2020-05-29|736.0|0|19.0|0|0.0|0
0|2020-05-30|736.0|0|19.0|0|0.0|0
