|dates|Washington_Alabama_UnitedStates.JHU_ConfirmedCases.data|Washington_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Washington_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Washington_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Washington_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Washington_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|64.0|0|5.0|0|0.0|0
0|2020-05-25|65.0|0|5.0|0|0.0|0
0|2020-05-26|65.0|0|5.0|0|0.0|0
