|dates|Sanpete_Utah_UnitedStates.JHU_ConfirmedCases.data|Sanpete_Utah_UnitedStates.JHU_ConfirmedCases.missing|Sanpete_Utah_UnitedStates.JHU_ConfirmedDeaths.data|Sanpete_Utah_UnitedStates.JHU_ConfirmedDeaths.missing|Sanpete_Utah_UnitedStates.JHU_ConfirmedRecoveries.data|Sanpete_Utah_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|0.0|0|0.0|0|0.0|0
0|2020-05-18|0.0|0|0.0|0|0.0|0
0|2020-05-19|0.0|0|0.0|0|0.0|0
0|2020-05-20|0.0|0|0.0|0|0.0|0
0|2020-05-21|0.0|0|0.0|0|0.0|0
0|2020-05-22|0.0|0|0.0|0|0.0|0
0|2020-05-23|0.0|0|0.0|0|0.0|0
