|dates|Yazoo_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Yazoo_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Yazoo_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Yazoo_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Yazoo_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Yazoo_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|176.0|0|2.0|0|0.0|0
0|2020-05-15|180.0|0|2.0|0|0.0|0
0|2020-05-16|180.0|0|2.0|0|0.0|0
