|dates|Juneau_Alaska_UnitedStates.JHU_ConfirmedCases.data|Juneau_Alaska_UnitedStates.JHU_ConfirmedCases.missing|Juneau_Alaska_UnitedStates.JHU_ConfirmedDeaths.data|Juneau_Alaska_UnitedStates.JHU_ConfirmedDeaths.missing|Juneau_Alaska_UnitedStates.JHU_ConfirmedRecoveries.data|Juneau_Alaska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|31.0|0|0.0|0|0.0|0
0|2020-05-25|31.0|0|0.0|0|0.0|0
0|2020-05-26|31.0|0|0.0|0|0.0|0
