|dates|Tulare_California_UnitedStates.JHU_ConfirmedCases.data|Tulare_California_UnitedStates.JHU_ConfirmedCases.missing|Tulare_California_UnitedStates.JHU_ConfirmedDeaths.data|Tulare_California_UnitedStates.JHU_ConfirmedDeaths.missing|Tulare_California_UnitedStates.JHU_ConfirmedRecoveries.data|Tulare_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1796.0|0|79.0|0|0.0|0
0|2020-05-28|1796.0|0|79.0|0|0.0|0
0|2020-05-29|1796.0|0|79.0|0|0.0|0
0|2020-05-30|1796.0|0|79.0|0|0.0|0
