|dates|Lawrence_Alabama_UnitedStates.JHU_ConfirmedCases.data|Lawrence_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Lawrence_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Lawrence_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Lawrence_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Lawrence_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|46.0|0|0.0|0|0.0|0
0|2020-05-28|46.0|0|0.0|0|0.0|0
0|2020-05-29|46.0|0|0.0|0|0.0|0
0|2020-05-30|46.0|0|0.0|0|0.0|0
