|dates|SantaBarbara_California_UnitedStates.JHU_ConfirmedCases.data|SantaBarbara_California_UnitedStates.JHU_ConfirmedCases.missing|SantaBarbara_California_UnitedStates.JHU_ConfirmedDeaths.data|SantaBarbara_California_UnitedStates.JHU_ConfirmedDeaths.missing|SantaBarbara_California_UnitedStates.JHU_ConfirmedRecoveries.data|SantaBarbara_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1387.0|0|11.0|0|0.0|0
0|2020-05-15|1387.0|0|11.0|0|0.0|0
0|2020-05-16|1387.0|0|11.0|0|0.0|0
