|dates|Columbiana_Ohio_UnitedStates.JHU_ConfirmedCases.data|Columbiana_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Columbiana_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Columbiana_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Columbiana_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Columbiana_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|682.0|0|50.0|0|0.0|0
0|2020-05-28|682.0|0|50.0|0|0.0|0
0|2020-05-29|682.0|0|50.0|0|0.0|0
0|2020-05-30|682.0|0|50.0|0|0.0|0
