|dates|Pulaski_Missouri_UnitedStates.JHU_ConfirmedCases.data|Pulaski_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Pulaski_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Pulaski_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Pulaski_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Pulaski_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|35.0|0|1.0|0|0.0|0
0|2020-05-18|33.0|0|1.0|0|0.0|0
0|2020-05-19|33.0|0|1.0|0|0.0|0
0|2020-05-20|33.0|0|1.0|0|0.0|0
0|2020-05-21|33.0|0|1.0|0|0.0|0
0|2020-05-22|33.0|0|1.0|0|0.0|0
0|2020-05-23|33.0|0|1.0|0|0.0|0
