|dates|Polk_Georgia_UnitedStates.JHU_ConfirmedCases.data|Polk_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Polk_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Polk_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Polk_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Polk_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|71.0|0|0.0|0|0.0|0
0|2020-05-15|78.0|0|0.0|0|0.0|0
0|2020-05-16|78.0|0|0.0|0|0.0|0
