|dates|OutofMS_Mississippi_UnitedStates.JHU_ConfirmedCases.data|OutofMS_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|OutofMS_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|OutofMS_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|OutofMS_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|OutofMS_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|0.0|0|0.0|0|0.0|0
0|2020-05-15|0.0|0|0.0|0|0.0|0
0|2020-05-16|0.0|0|0.0|0|0.0|0
