|dates|Frederick_Maryland_UnitedStates.JHU_ConfirmedCases.data|Frederick_Maryland_UnitedStates.JHU_ConfirmedCases.missing|Frederick_Maryland_UnitedStates.JHU_ConfirmedDeaths.data|Frederick_Maryland_UnitedStates.JHU_ConfirmedDeaths.missing|Frederick_Maryland_UnitedStates.JHU_ConfirmedRecoveries.data|Frederick_Maryland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1325.0|0|84.0|0|0.0|0
0|2020-05-15|1364.0|0|88.0|0|0.0|0
0|2020-05-16|1364.0|0|88.0|0|0.0|0
