|dates|Wells_NorthDakota_UnitedStates.JHU_ConfirmedCases.data|Wells_NorthDakota_UnitedStates.JHU_ConfirmedCases.missing|Wells_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Wells_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Wells_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Wells_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|2.0|0|0.0|0|0.0|0
0|2020-05-15|2.0|0|0.0|0|0.0|0
0|2020-05-16|2.0|0|0.0|0|0.0|0
