|dates|Lake_Oregon_UnitedStates.JHU_ConfirmedCases.data|Lake_Oregon_UnitedStates.JHU_ConfirmedCases.missing|Lake_Oregon_UnitedStates.JHU_ConfirmedDeaths.data|Lake_Oregon_UnitedStates.JHU_ConfirmedDeaths.missing|Lake_Oregon_UnitedStates.JHU_ConfirmedRecoveries.data|Lake_Oregon_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|2839.0|0|113.0|0|0.0|0
0|2020-05-18|2839.0|0|113.0|0|0.0|0
0|2020-05-19|2839.0|0|113.0|0|0.0|0
0|2020-05-20|2839.0|0|113.0|0|0.0|0
0|2020-05-21|2839.0|0|113.0|0|0.0|0
0|2020-05-22|2839.0|0|113.0|0|0.0|0
0|2020-05-23|2839.0|0|113.0|0|0.0|0
