|dates|Custer_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Custer_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Custer_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Custer_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Custer_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Custer_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|13.0|0|0.0|0|0.0|0
0|2020-05-28|13.0|0|0.0|0|0.0|0
0|2020-05-29|13.0|0|0.0|0|0.0|0
0|2020-05-30|13.0|0|0.0|0|0.0|0
