|dates|Meade_Kansas_UnitedStates.JHU_ConfirmedCases.data|Meade_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Meade_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Meade_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Meade_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Meade_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|22.0|0|0.0|0|0.0|0
0|2020-05-18|22.0|0|0.0|0|0.0|0
0|2020-05-19|22.0|0|0.0|0|0.0|0
0|2020-05-20|22.0|0|0.0|0|0.0|0
0|2020-05-21|22.0|0|0.0|0|0.0|0
0|2020-05-22|24.0|0|0.0|0|0.0|0
0|2020-05-23|24.0|0|0.0|0|0.0|0
