|dates|Linn_Oregon_UnitedStates.JHU_ConfirmedCases.data|Linn_Oregon_UnitedStates.JHU_ConfirmedCases.missing|Linn_Oregon_UnitedStates.JHU_ConfirmedDeaths.data|Linn_Oregon_UnitedStates.JHU_ConfirmedDeaths.missing|Linn_Oregon_UnitedStates.JHU_ConfirmedRecoveries.data|Linn_Oregon_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|109.0|0|8.0|0|0.0|0
0|2020-05-18|109.0|0|8.0|0|0.0|0
0|2020-05-19|109.0|0|9.0|0|0.0|0
0|2020-05-20|110.0|0|9.0|0|0.0|0
0|2020-05-21|110.0|0|9.0|0|0.0|0
0|2020-05-22|112.0|0|9.0|0|0.0|0
0|2020-05-23|112.0|0|9.0|0|0.0|0
