|dates|York_Nebraska_UnitedStates.JHU_ConfirmedCases.data|York_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|York_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|York_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|York_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|York_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|35.0|0|0.0|0|0.0|0
0|2020-05-25|35.0|0|0.0|0|0.0|0
0|2020-05-26|35.0|0|0.0|0|0.0|0
