|dates|Tompkins_NewYork_UnitedStates.JHU_ConfirmedCases.data|Tompkins_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Tompkins_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Tompkins_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Tompkins_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Tompkins_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|136.0|0|0.0|0|0.0|0
0|2020-05-15|136.0|0|0.0|0|0.0|0
0|2020-05-16|136.0|0|0.0|0|0.0|0
