|dates|SanJoaquin_California_UnitedStates.JHU_ConfirmedCases.data|SanJoaquin_California_UnitedStates.JHU_ConfirmedCases.missing|SanJoaquin_California_UnitedStates.JHU_ConfirmedDeaths.data|SanJoaquin_California_UnitedStates.JHU_ConfirmedDeaths.missing|SanJoaquin_California_UnitedStates.JHU_ConfirmedRecoveries.data|SanJoaquin_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|752.0|0|33.0|0|0.0|0
0|2020-05-25|752.0|0|33.0|0|0.0|0
0|2020-05-26|752.0|0|33.0|0|0.0|0
