|dates|Newport_RhodeIsland_UnitedStates.JHU_ConfirmedCases.data|Newport_RhodeIsland_UnitedStates.JHU_ConfirmedCases.missing|Newport_RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.data|Newport_RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.missing|Newport_RhodeIsland_UnitedStates.JHU_ConfirmedRecoveries.data|Newport_RhodeIsland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|197.0|0|0.0|0|0.0|0
0|2020-05-15|197.0|0|0.0|0|0.0|0
0|2020-05-16|197.0|0|0.0|0|0.0|0
