|dates|Cameron_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Cameron_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Cameron_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Cameron_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Cameron_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Cameron_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|2.0|0|0.0|0|0.0|0
0|2020-05-28|2.0|0|0.0|0|0.0|0
0|2020-05-29|2.0|0|0.0|0|0.0|0
0|2020-05-30|2.0|0|0.0|0|0.0|0
