|dates|RichmondCity_Virginia_UnitedStates.JHU_ConfirmedCases.data|RichmondCity_Virginia_UnitedStates.JHU_ConfirmedCases.missing|RichmondCity_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|RichmondCity_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|RichmondCity_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|RichmondCity_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1112.0|0|21.0|0|0.0|0
0|2020-05-28|1112.0|0|21.0|0|0.0|0
0|2020-05-29|1112.0|0|21.0|0|0.0|0
0|2020-05-30|1112.0|0|21.0|0|0.0|0
