|dates|Leon_Texas_UnitedStates.JHU_ConfirmedCases.data|Leon_Texas_UnitedStates.JHU_ConfirmedCases.missing|Leon_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Leon_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Leon_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Leon_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|9.0|0|0.0|0|0.0|0
0|2020-05-15|9.0|0|0.0|0|0.0|0
0|2020-05-16|9.0|0|0.0|0|0.0|0
