|dates|Washtenaw_Michigan_UnitedStates.JHU_ConfirmedCases.data|Washtenaw_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Washtenaw_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Washtenaw_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Washtenaw_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Washtenaw_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1305.0|0|97.0|0|0.0|0
0|2020-05-28|1305.0|0|97.0|0|0.0|0
0|2020-05-29|1305.0|0|97.0|0|0.0|0
0|2020-05-30|1305.0|0|97.0|0|0.0|0
