|dates|Oconto_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Oconto_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Oconto_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Oconto_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Oconto_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Oconto_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|34.0|0|0.0|0|0.0|0
0|2020-05-25|34.0|0|0.0|0|0.0|0
0|2020-05-26|34.0|0|0.0|0|0.0|0
