|dates|Fairfax_Virginia_UnitedStates.JHU_ConfirmedCases.data|Fairfax_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Fairfax_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Fairfax_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Fairfax_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Fairfax_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|10069.0|0|364.0|0|0.0|0
0|2020-05-28|10069.0|0|364.0|0|0.0|0
0|2020-05-29|10069.0|0|364.0|0|0.0|0
0|2020-05-30|10069.0|0|364.0|0|0.0|0
