|dates|SanMiguel_NewMexico_UnitedStates.JHU_ConfirmedCases.data|SanMiguel_NewMexico_UnitedStates.JHU_ConfirmedCases.missing|SanMiguel_NewMexico_UnitedStates.JHU_ConfirmedDeaths.data|SanMiguel_NewMexico_UnitedStates.JHU_ConfirmedDeaths.missing|SanMiguel_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.data|SanMiguel_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|7.0|0|0.0|0|0.0|0
0|2020-05-15|9.0|0|0.0|0|0.0|0
0|2020-05-16|9.0|0|0.0|0|0.0|0
